order_id,client_id,customer_id,email_hash,order_ts,order_value,discount_used,discount_amount,payment_status,fulfillment_status,sales_channel
SO_000024252,CL_0058,CU_CL_0058_000321,em_3d1373fe0cd6e4cec173,2026-04-25 08:08:31,148.34,false,0.00,paid,fulfilled,online_store
SO_000024253,CL_0058,CU_CL_0058_000726,em_1d734a6a9e2ef1411502,2026-05-20 13:11:36,118.71,false,0.00,paid,fulfilled,online_store
SO_000024254,CL_0058,CU_CL_0058_000300,em_0479b788c3ffc54654f2,2026-04-12 15:35:32,238.28,false,0.00,paid,partial,online_store
SO_000024255,CL_0058,CU_CL_0058_000046,em_725e7b7a0b4b7406cf22,2026-03-19 06:57:01,61.39,true,13.51,paid,fulfilled,amazon
SO_000024256,CL_0058,CU_CL_0058_000120,em_3f7192ab9f0df7ed8224,2026-03-15 09:11:31,116.50,true,25.57,paid,fulfilled,online_store
SO_000024257,CL_0058,CU_CL_0058_000580,em_c6c83b0631ad31d51164,2026-05-04 19:21:14,192.66,true,36.38,paid,fulfilled,online_store
SO_000024258,CL_0058,CU_CL_0058_000218,em_a62c5dc0ca4fa9a4543e,2026-03-22 22:00:42,21.07,false,0.00,paid,fulfilled,online_store
SO_000024259,CL_0058,CU_CL_0058_000199,em_b18c4be2cb1b498f2ffe,2026-04-30 23:18:19,74.90,false,0.00,paid,fulfilled,online_store
SO_000024260,CL_0058,CU_CL_0058_000355,em_b6317808cbf75bddc81f,2026-04-09 15:57:35,318.72,false,0.00,paid,fulfilled,online_store
SO_000024261,CL_0058,CU_CL_0058_000596,em_db6e749ad907a1b40bbb,2026-05-14 19:34:16,150.01,false,0.00,paid,partial,online_store
SO_000024262,CL_0058,CU_CL_0058_000013,em_9d287b140c5cc5022364,2026-05-30 00:53:30,74.97,false,0.00,paid,fulfilled,online_store
SO_000024263,CL_0058,CU_CL_0058_000784,em_a4bdf3fc3b98579f2dd3,2026-03-30 13:07:16,162.77,true,40.06,paid,fulfilled,online_store
SO_000024264,CL_0058,CU_CL_0058_000267,em_e6a92517597fc22acaad,2026-06-02 09:37:11,18.23,true,2.84,paid,fulfilled,online_store
SO_000024265,CL_0058,CU_CL_0058_000543,em_233e83f675cc783b3ca6,2026-05-20 22:39:44,39.84,false,0.00,paid,fulfilled,online_store
SO_000024266,CL_0058,CU_CL_0058_000477,em_629442df44667a7dcc31,2026-05-01 04:08:58,54.65,true,6.11,paid,partial,online_store
SO_000024267,CL_0058,CU_CL_0058_000568,em_9e3e77442cc8e670fafb,2026-05-07 10:01:00,69.06,false,0.00,paid,partial,online_store
SO_000024268,CL_0058,CU_CL_0058_000004,em_e8c50600c52510c7cded,2026-05-12 16:53:41,36.88,false,0.00,paid,fulfilled,online_store
SO_000024269,CL_0058,CU_CL_0058_000696,em_a70f1b252eb9a65eabf3,2026-05-27 00:54:47,67.46,true,21.79,refunded,fulfilled,online_store
SO_000024270,CL_0058,CU_CL_0058_000692,em_98eb3ad2c4a2dd9a3255,2026-04-23 10:58:15,37.39,true,2.45,paid,fulfilled,online_store
SO_000024271,CL_0058,CU_CL_0058_000754,em_256243c6b12fbbbc2e2f,2026-05-08 05:15:36,98.56,false,0.00,paid,fulfilled,amazon
SO_000024272,CL_0058,CU_CL_0058_000363,em_d7a346961637ebb82c26,2026-04-14 05:36:24,74.90,false,0.00,refunded,fulfilled,shop_app
SO_000024273,CL_0058,CU_CL_0058_000189,em_4d1c3dc0381dbb69aeb2,2026-05-13 17:07:44,71.22,true,10.09,paid,partial,online_store
SO_000024274,CL_0058,CU_CL_0058_000117,em_fc0a1797083135fadbba,2026-05-08 01:38:44,108.50,false,0.00,paid,fulfilled,online_store
SO_000024275,CL_0058,CU_CL_0058_000358,em_b960426860969246a5f3,2026-05-29 20:08:07,227.44,false,0.00,paid,fulfilled,online_store
SO_000024276,CL_0058,CU_CL_0058_000358,em_b960426860969246a5f3,2026-05-14 12:29:03,82.07,false,0.00,paid,fulfilled,online_store
SO_000024277,CL_0058,CU_CL_0058_000472,em_45d1c47d5978c2c524a5,2026-04-05 10:11:45,217.96,false,0.00,paid,fulfilled,online_store
SO_000024278,CL_0058,CU_CL_0058_000275,em_a4c612584fc09aeb834c,2026-03-23 07:14:53,74.97,false,0.00,paid,fulfilled,shop_app
SO_000024279,CL_0058,CU_CL_0058_000073,em_a34a7d9fff71ec0ce993,2026-03-28 17:22:15,310.26,false,0.00,paid,unfulfilled,online_store
SO_000024280,CL_0058,CU_CL_0058_000116,em_abfe094d6419b611eb17,2026-04-12 12:39:52,168.38,false,0.00,paid,fulfilled,online_store
SO_000024281,CL_0058,CU_CL_0058_000625,em_609fbe9ced4565db54b3,2026-04-26 05:37:22,108.50,false,0.00,paid,fulfilled,online_store
SO_000024282,CL_0058,CU_CL_0058_000735,em_9c793c7929d3cdd23137,2026-04-02 07:52:33,74.97,false,0.00,paid,fulfilled,online_store
SO_000024283,CL_0058,CU_CL_0058_000302,em_ee2ae6e37ebec2690ccf,2026-04-08 13:39:18,93.26,false,0.00,paid,fulfilled,online_store
SO_000024284,CL_0058,CU_CL_0058_000459,em_44dcc0a8e5cfd22ace9c,2026-04-09 20:34:34,250.45,false,0.00,paid,fulfilled,online_store
SO_000024285,CL_0058,CU_CL_0058_000281,em_ed7f640a6155920a3d4e,2026-04-10 17:39:13,60.76,false,0.00,paid,fulfilled,shop_app
SO_000024286,CL_0058,CU_CL_0058_000466,em_7110253be25b6ebc984f,2026-04-08 13:35:57,74.97,false,0.00,paid,fulfilled,online_store
SO_000024287,CL_0058,CU_CL_0058_000485,em_2b17e3a11db5f46d7ade,2026-04-01 22:54:58,253.00,false,0.00,paid,fulfilled,online_store
SO_000024288,CL_0058,CU_CL_0058_000542,em_79d6135fa0874c6e24e5,2026-06-04 10:13:57,186.52,false,0.00,paid,fulfilled,online_store
SO_000024289,CL_0058,CU_CL_0058_000765,em_e58652e520b0fcc508ec,2026-06-08 07:53:34,74.90,false,0.00,paid,fulfilled,shop_app
SO_000024290,CL_0058,CU_CL_0058_000059,em_29d77b3c4a43f1d4d7cb,2026-04-12 12:15:21,189.81,false,0.00,paid,fulfilled,online_store
SO_000024291,CL_0058,CU_CL_0058_000765,em_e58652e520b0fcc508ec,2026-05-27 09:34:30,97.90,true,23.62,paid,fulfilled,online_store
SO_000024292,CL_0058,CU_CL_0058_000273,em_706c6b137a6083d0d5da,2026-03-21 09:42:41,300.61,false,0.00,paid,fulfilled,amazon
SO_000024293,CL_0058,CU_CL_0058_000464,em_62cf91915f515046f8ef,2026-05-09 15:23:55,268.59,false,0.00,paid,fulfilled,amazon
SO_000024294,CL_0058,CU_CL_0058_000638,em_644e5f3f37c7440cad84,2026-04-21 04:25:46,82.07,false,0.00,paid,fulfilled,online_store
SO_000024295,CL_0058,CU_CL_0058_000313,em_22fe86fcb3c59d3fe345,2026-03-16 01:55:58,93.26,false,0.00,paid,fulfilled,online_store
SO_000024296,CL_0058,CU_CL_0058_000368,em_206d2d43bc409b139ae3,2026-05-16 17:59:16,93.04,true,25.91,partially_refunded,fulfilled,online_store
SO_000024297,CL_0058,CU_CL_0058_000345,em_a8eeb3d6b5f18c93ef75,2026-04-15 15:33:49,49.28,false,0.00,refunded,fulfilled,online_store
SO_000024298,CL_0058,CU_CL_0058_000577,em_c872e29a3f0f161eb04f,2026-05-31 02:03:18,108.50,false,0.00,paid,fulfilled,online_store
SO_000024299,CL_0058,CU_CL_0058_000081,em_d3b07a6ef4d9e87f04c1,2026-04-15 16:34:35,97.64,false,0.00,paid,fulfilled,amazon
SO_000024300,CL_0058,CU_CL_0058_000564,em_df14f79334e4efe92ece,2026-05-11 15:29:34,82.07,false,0.00,paid,fulfilled,tiktok_shop
SO_000024301,CL_0058,CU_CL_0058_000058,em_ac6715561601a5c830be,2026-03-20 20:55:35,217.00,false,0.00,failed,fulfilled,online_store
SO_000024302,CL_0058,CU_CL_0058_000252,em_66a61f2f9bfdb47816cb,2026-05-18 17:45:31,47.13,true,12.75,paid,fulfilled,online_store
SO_000024303,CL_0058,CU_CL_0058_000451,em_6dcfde9d0c3058d0d6da,2026-03-22 14:33:49,39.84,false,0.00,paid,fulfilled,online_store
SO_000024304,CL_0058,CU_CL_0058_000132,em_67acfcbae5c544726770,2026-04-30 20:28:10,82.60,true,6.65,paid,fulfilled,online_store
SO_000024305,CL_0058,CU_CL_0058_000750,em_bf0da0fd7f23c8e28106,2026-05-20 15:33:53,82.07,false,0.00,paid,fulfilled,shop_app
SO_000024306,CL_0058,CU_CL_0058_000097,em_f07f2af9003b292456cd,2026-04-28 03:33:45,81.16,true,8.09,paid,fulfilled,shop_app
SO_000024307,CL_0058,CU_CL_0058_000621,em_3213a96bb4dc46ed57d8,2026-04-16 15:49:09,36.88,false,0.00,partially_refunded,fulfilled,online_store
SO_000024308,CL_0058,CU_CL_0058_000274,em_d6b95492420322d58ae4,2026-03-13 00:18:08,54.98,true,2.97,paid,fulfilled,online_store
SO_000024309,CL_0058,CU_CL_0058_000150,em_d6a39103c3dca77d3225,2026-05-18 19:40:38,64.82,false,0.00,paid,fulfilled,shop_app
SO_000024310,CL_0059,CU_CL_0059_000191,em_0936cd28152cb6d61a25,2026-05-11 15:48:20,424.51,false,0.00,paid,fulfilled,amazon
SO_000024311,CL_0059,CU_CL_0059_000734,em_c217f535303f49a64218,2026-05-25 07:44:46,207.75,false,0.00,paid,fulfilled,amazon
SO_000024312,CL_0059,CU_CL_0059_000553,em_8ca7c94c87768f2f6324,2026-04-07 23:58:44,73.95,true,7.39,paid,fulfilled,online_store
SO_000024313,CL_0059,CU_CL_0059_000124,em_faa254bce9a0cfed73d2,2026-05-02 20:06:25,344.86,true,27.29,paid,fulfilled,online_store
SO_000024314,CL_0059,CU_CL_0059_000622,em_dcf2aea34b5082c8ccc3,2026-05-07 01:18:30,96.23,true,21.56,paid,fulfilled,online_store
SO_000024315,CL_0059,CU_CL_0059_000799,em_21d33b1c5883c5220b83,2026-03-30 09:32:44,181.00,true,12.28,paid,fulfilled,online_store
SO_000024316,CL_0059,CU_CL_0059_000279,em_c5b783fac482cdf06ef7,2026-05-20 05:11:23,111.77,false,0.00,partially_refunded,unfulfilled,online_store
SO_000024317,CL_0059,CU_CL_0059_000586,em_c8208ed11479149e5916,2026-05-31 00:55:22,311.28,false,0.00,paid,fulfilled,online_store
SO_000024318,CL_0059,CU_CL_0059_000778,em_50cb128c0e75debd2d89,2026-05-15 14:28:22,117.79,false,0.00,paid,fulfilled,online_store
SO_000024319,CL_0059,CU_CL_0059_000033,em_75b3da69813dd2868c59,2026-04-02 02:14:08,111.77,false,0.00,paid,fulfilled,amazon
SO_000024320,CL_0059,CU_CL_0059_000141,em_9777facfd6e6196d60ef,2026-05-30 08:03:18,164.55,true,34.58,paid,fulfilled,online_store
SO_000024321,CL_0059,CU_CL_0059_000546,em_8660f6d2b2c3d584cbd2,2026-04-08 14:34:41,273.43,false,0.00,paid,fulfilled,online_store
SO_000024322,CL_0059,CU_CL_0059_000152,em_76a225718a42fcc6f16d,2026-04-19 09:31:01,135.86,false,0.00,paid,fulfilled,online_store
SO_000024323,CL_0059,CU_CL_0059_000586,em_c8208ed11479149e5916,2026-03-30 01:54:09,73.13,true,8.21,paid,fulfilled,shop_app
SO_000024324,CL_0059,CU_CL_0059_000657,em_dd828a85db7e377cd7fa,2026-04-07 18:22:52,329.85,false,0.00,paid,fulfilled,online_store
SO_000024325,CL_0059,CU_CL_0059_000307,em_dd8ccd397a28f5e69808,2026-05-14 16:59:29,52.11,false,0.00,paid,fulfilled,shop_app
SO_000024326,CL_0059,CU_CL_0059_000752,em_f523cd3da01091fe580d,2026-06-06 22:01:38,230.82,false,0.00,paid,unfulfilled,online_store
SO_000024327,CL_0059,CU_CL_0059_000407,em_10c32b0bdd4e2e090fb3,2026-03-13 13:50:35,216.13,false,0.00,partially_refunded,fulfilled,online_store
SO_000024328,CL_0059,CU_CL_0059_000471,em_15625c7620cb8e187d7c,2026-04-13 11:46:05,106.42,false,0.00,paid,fulfilled,online_store
SO_000024329,CL_0059,CU_CL_0059_000005,em_dee09a3db7928d670cb3,2026-03-26 00:31:40,60.65,true,19.62,paid,fulfilled,amazon
SO_000024330,CL_0059,CU_CL_0059_000589,em_4840f196137c3571c06c,2026-05-12 08:56:59,173.72,false,0.00,paid,unfulfilled,online_store
SO_000024331,CL_0059,CU_CL_0059_000552,em_4037fc559b5e5582cd40,2026-03-18 23:15:05,636.81,true,46.10,paid,fulfilled,online_store
SO_000024332,CL_0059,CU_CL_0059_000022,em_28ff400d6e79c284d3cb,2026-03-19 05:25:29,501.44,true,157.89,paid,fulfilled,online_store
SO_000024333,CL_0059,CU_CL_0059_000446,em_ade3c124fbc042201c83,2026-05-30 06:58:34,135.86,false,0.00,paid,fulfilled,online_store
SO_000024334,CL_0059,CU_CL_0059_000419,em_7e7f4fb516603ff893b9,2026-05-02 18:56:46,91.72,true,20.05,paid,fulfilled,online_store
SO_000024335,CL_0059,CU_CL_0059_000177,em_95f909eff4a0a9243a54,2026-04-11 05:26:03,89.66,true,22.03,paid,fulfilled,online_store
SO_000024336,CL_0059,CU_CL_0059_000731,em_de424222b877c9201dbe,2026-04-17 00:00:06,174.45,true,17.87,paid,fulfilled,online_store
SO_000024337,CL_0059,CU_CL_0059_000035,em_6b1f5744a26dacd4f21d,2026-04-02 00:45:55,353.80,false,0.00,paid,fulfilled,online_store
SO_000024338,CL_0059,CU_CL_0059_000249,em_4d6d9747522b9f8c2b13,2026-04-01 22:00:40,396.51,false,0.00,paid,unfulfilled,tiktok_shop
SO_000024339,CL_0059,CU_CL_0059_000563,em_eda4230fd837067ca130,2026-04-05 07:30:18,124.79,false,0.00,paid,unfulfilled,online_store
SO_000024340,CL_0059,CU_CL_0059_000501,em_7a398e8a0717b182838b,2026-04-09 00:05:40,171.15,true,41.50,paid,fulfilled,shop_app
SO_000024341,CL_0059,CU_CL_0059_000497,em_e16e2ec7e86500f19d8e,2026-04-03 01:46:05,111.57,false,0.00,paid,fulfilled,online_store
SO_000024342,CL_0059,CU_CL_0059_000321,em_0c016a11de26448d528a,2026-05-01 14:05:49,106.42,false,0.00,paid,fulfilled,amazon
SO_000024343,CL_0059,CU_CL_0059_000221,em_05f5d8cc030dada9d273,2026-04-29 09:19:58,160.54,false,0.00,paid,fulfilled,shop_app
SO_000024344,CL_0059,CU_CL_0059_000292,em_a60f53653c91af44fbf2,2026-04-05 04:55:09,117.79,false,0.00,refunded,unfulfilled,online_store
SO_000024345,CL_0059,CU_CL_0059_000612,em_62dc5875bf5e23ca52e4,2026-03-28 09:09:11,86.14,true,16.22,paid,fulfilled,online_store
SO_000024346,CL_0059,CU_CL_0059_000156,em_610dac6cd241b7b67416,2026-05-05 20:50:13,106.42,false,0.00,paid,fulfilled,online_store
SO_000024347,CL_0059,CU_CL_0059_000797,em_f977f9fb5e61172fe792,2026-04-20 04:38:23,236.84,false,0.00,paid,fulfilled,online_store
SO_000024348,CL_0059,CU_CL_0059_000105,em_760e3d02068fec184f30,2026-03-13 11:42:35,111.57,false,0.00,paid,partial,shop_app
SO_000024349,CL_0059,CU_CL_0059_000355,em_0f92d583a344edee3784,2026-05-02 18:52:22,95.01,true,16.68,paid,fulfilled,online_store
SO_000024350,CL_0059,CU_CL_0059_000267,em_936f688b6dd8dd3133fd,2026-05-15 08:08:42,168.20,false,0.00,paid,fulfilled,shop_app
SO_000024351,CL_0059,CU_CL_0059_000685,em_7acf0b606baae278b495,2026-06-03 12:33:59,230.74,false,0.00,paid,fulfilled,shop_app
SO_000024352,CL_0059,CU_CL_0059_000658,em_931d80634da93e46f426,2026-03-23 01:03:50,80.27,false,0.00,paid,fulfilled,shop_app
SO_000024353,CL_0059,CU_CL_0059_000621,em_f8dbbf12dc40e5bddc91,2026-05-01 05:30:11,80.27,false,0.00,paid,fulfilled,online_store
SO_000024354,CL_0059,CU_CL_0059_000319,em_9c16bff6f1afaad40c24,2026-05-09 18:25:40,206.29,true,31.81,failed,fulfilled,online_store
SO_000024355,CL_0059,CU_CL_0059_000236,em_9df54a1ed833e59ccab0,2026-03-20 16:04:35,135.86,false,0.00,paid,fulfilled,online_store
SO_000024356,CL_0059,CU_CL_0059_000643,em_2f28e41784d0d4c1ec52,2026-05-15 17:38:13,334.71,false,0.00,paid,fulfilled,online_store
SO_000024357,CL_0059,CU_CL_0059_000028,em_33888c4c0bbabe3c1eae,2026-05-13 05:38:56,412.11,false,0.00,paid,fulfilled,online_store
SO_000024358,CL_0059,CU_CL_0059_000652,em_4d62030205bccf7dea4f,2026-05-21 07:57:27,183.72,true,25.06,paid,fulfilled,shop_app
SO_000024359,CL_0059,CU_CL_0059_000314,em_3ac8be86f9634036c4c8,2026-05-09 13:41:32,92.33,true,19.44,paid,fulfilled,online_store
SO_000024360,CL_0059,CU_CL_0059_000427,em_3fc1aeb1b6cee087ca9d,2026-04-25 00:16:38,236.84,false,0.00,paid,fulfilled,online_store
SO_000024361,CL_0059,CU_CL_0059_000217,em_deb029f5b7671c715889,2026-03-27 06:09:28,87.04,true,24.53,paid,fulfilled,online_store
SO_000024362,CL_0059,CU_CL_0059_000741,em_a9b397d55341a36df6dd,2026-04-25 12:31:45,100.30,true,11.27,paid,fulfilled,amazon
SO_000024363,CL_0059,CU_CL_0059_000036,em_1596004a9f41a23ab1cd,2026-05-31 12:50:29,86.86,false,0.00,paid,fulfilled,shop_app
SO_000024364,CL_0059,CU_CL_0059_000466,em_decc42dc8baf180975f5,2026-03-12 00:42:34,111.69,false,0.00,paid,fulfilled,shop_app
SO_000024365,CL_0059,CU_CL_0059_000733,em_301a42d58cf0f1c628e5,2026-03-22 00:26:17,111.77,false,0.00,paid,fulfilled,online_store
SO_000024366,CL_0059,CU_CL_0059_000649,em_b8cff019cc0a30b9ee34,2026-05-29 13:05:38,142.00,true,13.64,paid,fulfilled,online_store
SO_000024367,CL_0059,CU_CL_0059_000319,em_9c16bff6f1afaad40c24,2026-04-27 19:35:05,155.64,false,0.00,paid,fulfilled,online_store
SO_000024368,CL_0059,CU_CL_0059_000012,em_f2aa3deabf0ee2cce926,2026-03-26 00:24:49,260.58,false,0.00,paid,fulfilled,online_store
SO_000024369,CL_0059,CU_CL_0059_000199,em_a2af140e77941fcaf7f8,2026-03-27 11:19:45,85.29,true,26.28,paid,fulfilled,online_store
SO_000024370,CL_0059,CU_CL_0059_000700,em_0af2b1e17ee312518480,2026-05-10 01:47:01,260.65,false,0.00,paid,fulfilled,shop_app
SO_000024371,CL_0059,CU_CL_0059_000787,em_fe01e9d25dde439ca96f,2026-04-07 01:52:21,150.80,true,20.36,paid,fulfilled,amazon
SO_000024372,CL_0059,CU_CL_0059_000204,em_70bb3e41a476d8c79784,2026-05-10 21:07:15,288.59,false,0.00,paid,fulfilled,online_store
SO_000024373,CL_0059,CU_CL_0059_000102,em_9d680dd52cd2f09c9961,2026-04-07 05:39:02,75.55,true,5.79,failed,fulfilled,online_store
SO_000024374,CL_0059,CU_CL_0059_000545,em_99788f3c636be2fb47c3,2026-04-27 09:54:11,190.16,true,33.38,partially_refunded,fulfilled,shop_app
SO_000024375,CL_0059,CU_CL_0059_000543,em_214669c03946dfa10c82,2026-03-16 10:19:51,88.00,true,23.57,paid,fulfilled,online_store
SO_000024376,CL_0059,CU_CL_0059_000167,em_0ffaaa4c975ab8bc82c4,2026-06-05 06:28:56,427.90,false,0.00,paid,fulfilled,shop_app
SO_000024377,CL_0059,CU_CL_0059_000570,em_50f8d257f15ac8ccbb47,2026-03-12 21:47:48,199.32,false,0.00,paid,fulfilled,online_store
SO_000024378,CL_0059,CU_CL_0059_000732,em_1a0bb533f8db618fd395,2026-03-29 16:05:19,80.27,false,0.00,paid,fulfilled,tiktok_shop
SO_000024379,CL_0059,CU_CL_0059_000722,em_12093393709aeb8eceb5,2026-06-06 03:22:33,80.27,false,0.00,paid,fulfilled,shop_app
SO_000024380,CL_0059,CU_CL_0059_000513,em_71921a6655d461c98bbf,2026-04-09 20:10:15,155.64,false,0.00,paid,fulfilled,online_store
SO_000024381,CL_0059,CU_CL_0059_000774,em_ce26697f174013f4afa4,2026-04-12 02:46:11,273.43,false,0.00,paid,fulfilled,online_store
SO_000024382,CL_0059,CU_CL_0059_000383,em_7c3323db82d4f354979f,2026-05-14 10:23:44,218.19,false,0.00,paid,fulfilled,online_store
SO_000024383,CL_0059,CU_CL_0059_000238,em_d2202ecda53985a0bad3,2026-03-19 15:41:04,129.31,true,32.30,paid,fulfilled,online_store
SO_000024384,CL_0059,CU_CL_0059_000222,em_629ef212ab140dc7d8a2,2026-05-19 14:43:42,299.54,false,0.00,refunded,fulfilled,shop_app
SO_000024385,CL_0059,CU_CL_0059_000580,em_8ea8653171656f8abed9,2026-04-22 09:40:01,193.11,false,0.00,paid,fulfilled,online_store
SO_000024386,CL_0059,CU_CL_0059_000329,em_a1708d3fca233c91bb2d,2026-04-14 11:06:22,124.79,false,0.00,paid,fulfilled,online_store
SO_000024387,CL_0059,CU_CL_0059_000510,em_d71362c529e86d9bbb37,2026-06-01 19:49:32,106.42,false,0.00,paid,fulfilled,online_store
SO_000024388,CL_0059,CU_CL_0059_000522,em_4c5432472ce0f222e938,2026-04-01 14:30:50,86.86,false,0.00,paid,unfulfilled,online_store
SO_000024389,CL_0059,CU_CL_0059_000762,em_6ccd408c0c67595d96f9,2026-06-06 13:14:41,81.34,false,0.00,paid,fulfilled,tiktok_shop
SO_000024390,CL_0059,CU_CL_0059_000625,em_63157f7a8bb41b1feb20,2026-05-24 08:43:43,325.74,false,0.00,paid,fulfilled,online_store
SO_000024391,CL_0059,CU_CL_0059_000421,em_bd9fc6bf981459413f13,2026-04-12 13:12:20,124.79,false,0.00,paid,fulfilled,online_store
SO_000024392,CL_0059,CU_CL_0059_000704,em_86995ca2dfee27d58d00,2026-06-01 07:35:32,135.86,false,0.00,paid,fulfilled,amazon
SO_000024393,CL_0059,CU_CL_0059_000253,em_2f5c38c62af5d1d83564,2026-05-16 21:54:53,111.77,false,0.00,paid,fulfilled,online_store
SO_000024394,CL_0059,CU_CL_0059_000313,em_0e0d331fc7309d65730c,2026-04-24 12:08:50,162.68,false,0.00,paid,unfulfilled,tiktok_shop
SO_000024395,CL_0059,CU_CL_0059_000275,em_b3258aa4af63b5c0ea17,2026-05-18 07:43:10,52.11,false,0.00,paid,fulfilled,online_store
SO_000024396,CL_0059,CU_CL_0059_000012,em_f2aa3deabf0ee2cce926,2026-04-05 13:04:49,124.79,false,0.00,paid,fulfilled,amazon
SO_000024397,CL_0059,CU_CL_0059_000790,em_9927cd3d5617ce4c7674,2026-05-11 12:48:41,425.86,false,0.00,paid,fulfilled,tiktok_shop
SO_000024398,CL_0059,CU_CL_0059_000305,em_587107d6b2dbdbc78b3f,2026-03-28 16:50:36,247.55,false,0.00,paid,fulfilled,online_store
SO_000024399,CL_0059,CU_CL_0059_000257,em_a8e7d5a6cbbe0310d9bd,2026-06-05 22:54:38,217.99,false,0.00,paid,fulfilled,online_store
SO_000024400,CL_0059,CU_CL_0059_000418,em_a604937148dff183f639,2026-04-01 13:09:28,106.42,false,0.00,paid,fulfilled,shop_app
SO_000024401,CL_0059,CU_CL_0059_000420,em_f0a71642c610ec49ac2b,2026-04-16 10:00:23,113.94,true,10.85,paid,fulfilled,amazon
SO_000024402,CL_0059,CU_CL_0059_000667,em_6e1e759ee88330e6adaf,2026-03-23 12:26:11,86.86,false,0.00,paid,fulfilled,online_store
SO_000024403,CL_0059,CU_CL_0059_000459,em_bf05bb1115cf0bb99c03,2026-04-07 21:53:55,199.32,false,0.00,paid,fulfilled,shop_app
SO_000024404,CL_0059,CU_CL_0059_000285,em_4dcb5738066a8db03760,2026-05-28 12:59:22,117.79,false,0.00,paid,fulfilled,online_store
SO_000024405,CL_0059,CU_CL_0059_000681,em_929656a9de0b68bb1faa,2026-05-17 05:00:12,294.39,false,0.00,paid,fulfilled,tiktok_shop
SO_000024406,CL_0059,CU_CL_0059_000677,em_9f0c65f7868e503518c8,2026-05-03 11:55:48,359.61,true,95.34,paid,fulfilled,online_store
SO_000024407,CL_0059,CU_CL_0059_000319,em_9c16bff6f1afaad40c24,2026-05-24 13:46:27,99.39,true,18.40,paid,fulfilled,online_store
SO_000024408,CL_0059,CU_CL_0059_000496,em_036a4838b880ff1ca780,2026-04-25 12:10:13,126.30,true,41.90,paid,fulfilled,online_store
SO_000024409,CL_0059,CU_CL_0059_000487,em_4dd2330f00fe0654f32a,2026-03-13 17:09:13,170.70,true,56.45,paid,fulfilled,online_store
SO_000024410,CL_0059,CU_CL_0059_000158,em_bd6adaa1f28d9f261f61,2026-05-08 14:03:24,291.99,true,57.80,paid,fulfilled,amazon
SO_000024411,CL_0059,CU_CL_0059_000327,em_1cce7afe94dfbc468373,2026-04-17 13:22:01,242.28,false,0.00,paid,fulfilled,online_store
SO_000024412,CL_0059,CU_CL_0059_000346,em_7b2c2de944b166214fe8,2026-03-31 06:47:35,357.15,false,0.00,paid,fulfilled,online_store
SO_000024413,CL_0059,CU_CL_0059_000044,em_b815b1fa272233bb33e8,2026-06-04 08:14:00,81.34,false,0.00,paid,partial,online_store
SO_000024414,CL_0059,CU_CL_0059_000038,em_0e814faa2cd52b521956,2026-04-23 20:16:31,391.55,false,0.00,partially_refunded,fulfilled,shop_app
SO_000024415,CL_0059,CU_CL_0059_000286,em_dd5eeecc97b2c30225a2,2026-03-27 07:03:29,247.63,false,0.00,paid,fulfilled,amazon
SO_000024416,CL_0059,CU_CL_0059_000721,em_d8b64db7e541e50e6105,2026-05-19 18:49:02,102.36,false,0.00,paid,fulfilled,amazon
SO_000024417,CL_0059,CU_CL_0059_000203,em_b9ed6e415d95ec05850b,2026-04-22 22:05:14,254.91,false,0.00,paid,fulfilled,online_store
SO_000024418,CL_0059,CU_CL_0059_000151,em_f4bb8ff31e10690831dd,2026-04-04 06:13:18,236.48,false,0.00,paid,fulfilled,online_store
SO_000024419,CL_0059,CU_CL_0059_000420,em_f0a71642c610ec49ac2b,2026-05-07 11:08:04,172.86,true,47.29,partially_refunded,fulfilled,shop_app
SO_000024420,CL_0059,CU_CL_0059_000016,em_b2745f83173afa3c9bd0,2026-04-25 04:39:40,335.23,false,0.00,paid,fulfilled,shop_app
SO_000024421,CL_0059,CU_CL_0059_000625,em_63157f7a8bb41b1feb20,2026-03-24 10:12:34,94.86,true,22.93,paid,fulfilled,online_store
SO_000024422,CL_0059,CU_CL_0059_000022,em_28ff400d6e79c284d3cb,2026-04-07 18:56:57,199.32,false,0.00,paid,fulfilled,online_store
SO_000024423,CL_0059,CU_CL_0059_000036,em_1596004a9f41a23ab1cd,2026-05-18 05:54:30,117.79,false,0.00,paid,fulfilled,online_store
SO_000024424,CL_0059,CU_CL_0059_000011,em_a454a8843bb7853c4517,2026-05-18 15:52:14,379.20,true,97.58,paid,fulfilled,online_store
SO_000024425,CL_0059,CU_CL_0059_000414,em_9f3b53e9b9e84dcfa210,2026-05-26 19:40:41,304.72,false,0.00,paid,fulfilled,online_store
SO_000024426,CL_0059,CU_CL_0059_000395,em_a1a11a6c81646168286e,2026-04-15 03:28:48,111.69,false,0.00,paid,fulfilled,online_store
SO_000024427,CL_0059,CU_CL_0059_000698,em_70807d11c8d025679007,2026-04-24 22:19:33,81.06,true,5.80,paid,fulfilled,shop_app
SO_000024428,CL_0059,CU_CL_0059_000202,em_474536fdbaa9fbe578ea,2026-05-17 11:44:18,192.22,true,48.59,partially_refunded,partial,amazon
SO_000024429,CL_0059,CU_CL_0059_000519,em_a2cd6f2662226a946ccb,2026-04-05 19:12:32,216.77,true,12.79,paid,fulfilled,online_store
