order_id,client_id,product_id,sku,quantity,item_price,item_margin_pct
SO_000018146,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018146,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018146,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018147,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018148,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018149,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018149,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018149,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018150,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018150,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018151,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018152,CL_0045,P_CL_0045_007,0045-007-E20,2,169.09,0.6296
SO_000018153,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018154,CL_0045,P_CL_0045_011,0045-011-P98,2,95.41,0.5296
SO_000018155,CL_0045,P_CL_0045_009,0045-009-F64,2,77.75,0.5027
SO_000018156,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018156,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018157,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018157,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018158,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018159,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018160,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018160,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018161,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018162,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018163,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018164,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018165,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018165,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018166,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018166,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018167,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018168,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018169,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018170,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018170,CL_0045,P_CL_0045_012,0045-012-C76,2,94.95,0.5189
SO_000018170,CL_0045,P_CL_0045_008,0045-008-W87,2,56.03,0.6258
SO_000018171,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018172,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018173,CL_0045,P_CL_0045_003,0045-003-B10,2,131.71,0.6654
SO_000018173,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018174,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018174,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018175,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018176,CL_0045,P_CL_0045_013,0045-013-T16,2,59.44,0.6082
SO_000018177,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018178,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018178,CL_0045,P_CL_0045_001,0045-001-J82,2,122.21,0.6849
SO_000018179,CL_0045,P_CL_0045_009,0045-009-F64,3,77.75,0.5027
SO_000018180,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018180,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018181,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018182,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018183,CL_0045,P_CL_0045_013,0045-013-T16,3,59.44,0.6082
SO_000018184,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018184,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018185,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018185,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018186,CL_0045,P_CL_0045_013,0045-013-T16,3,59.44,0.6082
SO_000018187,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018188,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018189,CL_0045,P_CL_0045_009,0045-009-F64,2,77.75,0.5027
SO_000018190,CL_0045,P_CL_0045_014,0045-014-P83,2,94.90,0.5854
SO_000018191,CL_0045,P_CL_0045_014,0045-014-P83,3,94.90,0.5854
SO_000018191,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018192,CL_0045,P_CL_0045_009,0045-009-F64,2,77.75,0.5027
SO_000018193,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018194,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018195,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018196,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018197,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018198,CL_0045,P_CL_0045_013,0045-013-T16,2,59.44,0.6082
SO_000018199,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018200,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018200,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018200,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018201,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018201,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018201,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018202,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018202,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018203,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018203,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018203,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018204,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018204,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018204,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018205,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018206,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018207,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018208,CL_0045,P_CL_0045_012,0045-012-C76,3,94.95,0.5189
SO_000018208,CL_0045,P_CL_0045_010,0045-010-I62,2,96.83,0.6165
SO_000018209,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018210,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018210,CL_0045,P_CL_0045_004,0045-004-H65,2,102.01,0.5801
SO_000018211,CL_0045,P_CL_0045_012,0045-012-C76,2,94.95,0.5189
SO_000018211,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018212,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018213,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018213,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018214,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018214,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018214,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018215,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018216,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018217,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018217,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018218,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018218,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018219,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018220,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018221,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018221,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018221,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018222,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018223,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018224,CL_0045,P_CL_0045_010,0045-010-I62,2,96.83,0.6165
SO_000018225,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018226,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018227,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018228,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018229,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018230,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018231,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018232,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018232,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018232,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018233,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018234,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018234,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018235,CL_0045,P_CL_0045_011,0045-011-P98,2,95.41,0.5296
SO_000018236,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018236,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018237,CL_0045,P_CL_0045_001,0045-001-J82,2,122.21,0.6849
SO_000018238,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018239,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018240,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018241,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018242,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018243,CL_0045,P_CL_0045_014,0045-014-P83,2,94.90,0.5854
SO_000018244,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018245,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018246,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018246,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018247,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018248,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018248,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018248,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018249,CL_0045,P_CL_0045_005,0045-005-F70,2,95.98,0.5388
SO_000018250,CL_0045,P_CL_0045_003,0045-003-B10,3,131.71,0.6654
SO_000018251,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018252,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018253,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018254,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018255,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018256,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018256,CL_0045,P_CL_0045_002,0045-002-S11,2,125.06,0.6985
SO_000018256,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018257,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018258,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018258,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018258,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018258,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018259,CL_0045,P_CL_0045_007,0045-007-E20,2,169.09,0.6296
SO_000018259,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018259,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018259,CL_0045,P_CL_0045_004,0045-004-H65,2,102.01,0.5801
SO_000018260,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018260,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018261,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018262,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018262,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018263,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018263,CL_0045,P_CL_0045_003,0045-003-B10,3,131.71,0.6654
SO_000018264,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018265,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018266,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018267,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018267,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018267,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018267,CL_0045,P_CL_0045_003,0045-003-B10,2,131.71,0.6654
SO_000018268,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018269,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018270,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018271,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018271,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018272,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018273,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018274,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018275,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018276,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018277,CL_0045,P_CL_0045_013,0045-013-T16,3,59.44,0.6082
SO_000018278,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018279,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018280,CL_0045,P_CL_0045_003,0045-003-B10,2,131.71,0.6654
SO_000018281,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018282,CL_0045,P_CL_0045_009,0045-009-F64,2,77.75,0.5027
SO_000018282,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018282,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018283,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018284,CL_0045,P_CL_0045_013,0045-013-T16,2,59.44,0.6082
SO_000018285,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018285,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018285,CL_0045,P_CL_0045_009,0045-009-F64,2,77.75,0.5027
SO_000018285,CL_0045,P_CL_0045_015,0045-015-X48,3,178.43,0.5533
SO_000018286,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018287,CL_0045,P_CL_0045_014,0045-014-P83,2,94.90,0.5854
SO_000018288,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018288,CL_0045,P_CL_0045_007,0045-007-E20,2,169.09,0.6296
SO_000018289,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018289,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018290,CL_0045,P_CL_0045_009,0045-009-F64,3,77.75,0.5027
SO_000018291,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018291,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018292,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018293,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018293,CL_0045,P_CL_0045_003,0045-003-B10,2,131.71,0.6654
SO_000018294,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018294,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018295,CL_0045,P_CL_0045_010,0045-010-I62,2,96.83,0.6165
SO_000018296,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018296,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018296,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018297,CL_0045,P_CL_0045_014,0045-014-P83,3,94.90,0.5854
SO_000018298,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018298,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018298,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018298,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018299,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018300,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018300,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018301,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018302,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018303,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018303,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018303,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018304,CL_0045,P_CL_0045_010,0045-010-I62,2,96.83,0.6165
SO_000018304,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018304,CL_0045,P_CL_0045_012,0045-012-C76,2,94.95,0.5189
SO_000018305,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018306,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018307,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018308,CL_0045,P_CL_0045_014,0045-014-P83,2,94.90,0.5854
SO_000018308,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018308,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018309,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018310,CL_0045,P_CL_0045_015,0045-015-X48,2,178.43,0.5533
SO_000018311,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018311,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018311,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018312,CL_0045,P_CL_0045_007,0045-007-E20,2,169.09,0.6296
SO_000018313,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018314,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018314,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018315,CL_0045,P_CL_0045_003,0045-003-B10,2,131.71,0.6654
SO_000018316,CL_0045,P_CL_0045_008,0045-008-W87,2,56.03,0.6258
SO_000018316,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018317,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018318,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018319,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018320,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018321,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018321,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018321,CL_0045,P_CL_0045_015,0045-015-X48,2,178.43,0.5533
SO_000018322,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018323,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018323,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018324,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018325,CL_0045,P_CL_0045_010,0045-010-I62,2,96.83,0.6165
SO_000018325,CL_0045,P_CL_0045_008,0045-008-W87,1,56.03,0.6258
SO_000018325,CL_0045,P_CL_0045_003,0045-003-B10,1,131.71,0.6654
SO_000018326,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018327,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018328,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018328,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018328,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018329,CL_0045,P_CL_0045_006,0045-006-E46,2,89.57,0.5281
SO_000018330,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018331,CL_0045,P_CL_0045_015,0045-015-X48,2,178.43,0.5533
SO_000018332,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018333,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018334,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018335,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018336,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018337,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018338,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018339,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018340,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018341,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018342,CL_0045,P_CL_0045_012,0045-012-C76,3,94.95,0.5189
SO_000018343,CL_0045,P_CL_0045_010,0045-010-I62,3,96.83,0.6165
SO_000018344,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018345,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018346,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018346,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018347,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018348,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018349,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018349,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
SO_000018350,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018351,CL_0045,P_CL_0045_010,0045-010-I62,2,96.83,0.6165
SO_000018352,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018353,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018354,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018354,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018355,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018356,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018356,CL_0045,P_CL_0045_012,0045-012-C76,1,94.95,0.5189
SO_000018357,CL_0045,P_CL_0045_001,0045-001-J82,2,122.21,0.6849
SO_000018357,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018358,CL_0045,P_CL_0045_004,0045-004-H65,2,102.01,0.5801
SO_000018358,CL_0045,P_CL_0045_001,0045-001-J82,1,122.21,0.6849
SO_000018359,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018359,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018360,CL_0045,P_CL_0045_013,0045-013-T16,1,59.44,0.6082
SO_000018360,CL_0045,P_CL_0045_009,0045-009-F64,2,77.75,0.5027
SO_000018360,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018360,CL_0045,P_CL_0045_007,0045-007-E20,3,169.09,0.6296
SO_000018361,CL_0045,P_CL_0045_006,0045-006-E46,2,89.57,0.5281
SO_000018362,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018362,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018363,CL_0045,P_CL_0045_007,0045-007-E20,1,169.09,0.6296
SO_000018363,CL_0045,P_CL_0045_006,0045-006-E46,1,89.57,0.5281
SO_000018364,CL_0045,P_CL_0045_015,0045-015-X48,3,178.43,0.5533
SO_000018364,CL_0045,P_CL_0045_005,0045-005-F70,1,95.98,0.5388
SO_000018364,CL_0045,P_CL_0045_009,0045-009-F64,1,77.75,0.5027
SO_000018365,CL_0045,P_CL_0045_004,0045-004-H65,1,102.01,0.5801
SO_000018365,CL_0045,P_CL_0045_010,0045-010-I62,1,96.83,0.6165
SO_000018366,CL_0045,P_CL_0045_015,0045-015-X48,1,178.43,0.5533
SO_000018367,CL_0045,P_CL_0045_014,0045-014-P83,1,94.90,0.5854
SO_000018368,CL_0045,P_CL_0045_002,0045-002-S11,1,125.06,0.6985
SO_000018369,CL_0045,P_CL_0045_011,0045-011-P98,1,95.41,0.5296
