adset_id,campaign_id,client_id,platform,adset_name,audience_type,status,daily_budget,optimization_goal,targeting_summary
GA_000001985,GC_00000569,CL_0047,Google,Cart Abandoners - 18-34,Cart Abandoners,active,398.06,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000001986,GC_00000569,CL_0047,Google,Interest - US,Interest,active,351.64,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001987,GC_00000570,CL_0047,Google,Recent Buyers - Top States,Recent Buyers,active,291.61,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001988,GC_00000570,CL_0047,Google,Cart Abandoners - 25-44,Cart Abandoners,active,281.48,leads,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001989,GC_00000570,CL_0047,Google,Cart Abandoners - 18-34,Cart Abandoners,active,298.11,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000001990,GC_00000570,CL_0047,Google,Broad - Top States,Broad,learning,197.00,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000001991,GC_00000570,CL_0047,Google,Cart Abandoners - 35+,Cart Abandoners,active,198.87,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001992,GC_00000571,CL_0047,Google,Recent Buyers - 25-44,Recent Buyers,active,266.77,leads,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001993,GC_00000571,CL_0047,Google,Site Visitors - Top States,Site Visitors,active,178.19,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000001994,GC_00000572,CL_0047,Google,Cart Abandoners - 25-44,Cart Abandoners,paused,634.37,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001995,GC_00000572,CL_0047,Google,Lookalike - 18-34,Lookalike,active,479.59,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000001996,GC_00000572,CL_0047,Google,Recent Buyers - US,Recent Buyers,active,391.82,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000001997,GC_00000572,CL_0047,Google,Recent Buyers - 18-34,Recent Buyers,active,348.86,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000001998,GC_00000573,CL_0047,Google,Broad - 35+,Broad,paused,29.71,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000001999,GC_00000573,CL_0047,Google,Cart Abandoners - 18-34,Cart Abandoners,active,36.44,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002000,GC_00000573,CL_0047,Google,Recent Buyers - 35+,Recent Buyers,active,34.16,traffic,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002001,GC_00000574,CL_0047,Google,Lookalike - 35+,Lookalike,paused,349.95,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002002,GC_00000574,CL_0047,Google,Interest - 25-44,Interest,paused,218.88,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002003,GC_00000575,CL_0047,Google,Site Visitors - 18-34,Site Visitors,active,319.02,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002004,GC_00000575,CL_0047,Google,Broad - 35+,Broad,paused,444.28,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002005,GC_00000575,CL_0047,Google,High LTV - 25-44,High LTV,learning,501.63,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002006,GC_00000575,CL_0047,Google,Lookalike - US,Lookalike,active,365.57,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002007,GC_00000575,CL_0047,Google,Site Visitors - 35+,Site Visitors,active,316.40,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002008,MC_00000576,CL_0048,Meta,Broad - 35+,Broad,active,200.10,traffic,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000002009,MC_00000576,CL_0048,Meta,Site Visitors - US,Site Visitors,active,131.89,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002010,MC_00000576,CL_0048,Meta,Cart Abandoners - US,Cart Abandoners,active,187.22,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002011,MC_00000577,CL_0048,Meta,High LTV - Top States,High LTV,active,177.10,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002012,MC_00000577,CL_0048,Meta,Broad - Top States,Broad,learning,256.11,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002013,MC_00000578,CL_0048,Meta,Broad - 25-44,Broad,active,89.29,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002014,MC_00000578,CL_0048,Meta,Site Visitors - 25-44,Site Visitors,active,111.45,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002015,MC_00000578,CL_0048,Meta,Broad - 25-44,Broad,active,83.63,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002016,MC_00000578,CL_0048,Meta,Site Visitors - 35+,Site Visitors,active,95.87,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002017,MC_00000578,CL_0048,Meta,Recent Buyers - US,Recent Buyers,active,72.94,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002018,MC_00000579,CL_0048,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,149.46,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002019,MC_00000579,CL_0048,Meta,Broad - 25-44,Broad,active,187.86,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002020,MC_00000579,CL_0048,Meta,Lookalike - Top States,Lookalike,active,128.47,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000002021,MC_00000579,CL_0048,Meta,High LTV - 35+,High LTV,learning,124.95,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002022,MC_00000579,CL_0048,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,199.72,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002023,MC_00000580,CL_0048,Meta,Recent Buyers - US,Recent Buyers,paused,181.71,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002024,MC_00000580,CL_0048,Meta,High LTV - Top States,High LTV,active,152.90,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002025,MC_00000581,CL_0048,Meta,Interest - 35+,Interest,active,115.35,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002026,MC_00000581,CL_0048,Meta,Recent Buyers - US,Recent Buyers,active,100.37,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002027,MC_00000581,CL_0048,Meta,Site Visitors - 18-34,Site Visitors,active,90.56,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002028,MC_00000581,CL_0048,Meta,Site Visitors - Top States,Site Visitors,active,100.83,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002029,MC_00000581,CL_0048,Meta,Site Visitors - Top States,Site Visitors,active,108.85,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002030,MC_00000582,CL_0048,Meta,High LTV - 18-34,High LTV,active,120.00,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002031,MC_00000582,CL_0048,Meta,Recent Buyers - 35+,Recent Buyers,learning,191.13,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000002032,MC_00000582,CL_0048,Meta,Broad - Top States,Broad,paused,194.10,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002033,MC_00000582,CL_0048,Meta,Site Visitors - 25-44,Site Visitors,paused,106.39,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002034,MC_00000582,CL_0048,Meta,Site Visitors - Top States,Site Visitors,active,118.63,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002035,MC_00000583,CL_0048,Meta,Site Visitors - Top States,Site Visitors,active,29.34,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002036,MC_00000583,CL_0048,Meta,Interest - US,Interest,paused,48.11,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002037,MC_00000583,CL_0048,Meta,Lookalike - 18-34,Lookalike,active,45.60,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002038,MC_00000583,CL_0048,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,27.19,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002039,MC_00000583,CL_0048,Meta,Lookalike - Top States,Lookalike,active,44.95,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002040,GC_00000584,CL_0048,Google,Cart Abandoners - US,Cart Abandoners,paused,185.18,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002041,GC_00000584,CL_0048,Google,Recent Buyers - 35+,Recent Buyers,active,219.04,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002042,GC_00000584,CL_0048,Google,Site Visitors - 25-44,Site Visitors,active,140.89,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002043,GC_00000584,CL_0048,Google,Recent Buyers - 18-34,Recent Buyers,active,237.98,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002044,GC_00000584,CL_0048,Google,Cart Abandoners - 25-44,Cart Abandoners,active,136.09,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002045,GC_00000585,CL_0048,Google,High LTV - 35+,High LTV,active,51.75,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002046,GC_00000585,CL_0048,Google,Broad - Top States,Broad,paused,41.47,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002047,GC_00000585,CL_0048,Google,Recent Buyers - 25-44,Recent Buyers,active,44.94,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002048,GC_00000585,CL_0048,Google,Recent Buyers - Top States,Recent Buyers,active,37.34,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002049,GC_00000585,CL_0048,Google,Recent Buyers - Top States,Recent Buyers,active,47.59,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002050,GC_00000586,CL_0048,Google,Broad - Top States,Broad,active,41.28,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002051,GC_00000586,CL_0048,Google,Lookalike - 25-44,Lookalike,active,42.40,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002052,GC_00000586,CL_0048,Google,Recent Buyers - 18-34,Recent Buyers,paused,54.57,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002053,GC_00000586,CL_0048,Google,High LTV - 18-34,High LTV,active,42.09,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002054,GC_00000587,CL_0048,Google,Recent Buyers - US,Recent Buyers,active,197.52,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002055,GC_00000587,CL_0048,Google,Lookalike - 25-44,Lookalike,active,166.63,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002056,GC_00000587,CL_0048,Google,Lookalike - 25-44,Lookalike,learning,229.73,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002057,GC_00000587,CL_0048,Google,Site Visitors - 18-34,Site Visitors,learning,182.00,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002058,GC_00000588,CL_0048,Google,Cart Abandoners - Top States,Cart Abandoners,paused,112.85,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002059,GC_00000588,CL_0048,Google,Recent Buyers - 35+,Recent Buyers,active,132.51,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002060,GC_00000588,CL_0048,Google,Broad - Top States,Broad,active,168.88,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002061,GC_00000588,CL_0048,Google,Site Visitors - 18-34,Site Visitors,paused,210.08,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002062,GC_00000588,CL_0048,Google,Cart Abandoners - 35+,Cart Abandoners,active,119.92,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002063,GC_00000589,CL_0048,Google,Lookalike - 35+,Lookalike,active,79.37,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002064,GC_00000589,CL_0048,Google,High LTV - Top States,High LTV,learning,74.54,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002065,GC_00000589,CL_0048,Google,Recent Buyers - 18-34,Recent Buyers,active,97.86,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002066,GC_00000589,CL_0048,Google,Site Visitors - 35+,Site Visitors,active,66.54,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002067,GC_00000589,CL_0048,Google,Broad - 18-34,Broad,active,68.72,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002068,GC_00000590,CL_0048,Google,High LTV - Top States,High LTV,active,137.65,leads,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002069,GC_00000590,CL_0048,Google,Broad - 35+,Broad,limited,246.62,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002070,GC_00000590,CL_0048,Google,Cart Abandoners - Top States,Cart Abandoners,paused,198.29,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002071,MC_00000591,CL_0049,Meta,Broad - Top States,Broad,paused,323.38,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002072,MC_00000591,CL_0049,Meta,Lookalike - 25-44,Lookalike,active,367.48,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002073,MC_00000591,CL_0049,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,397.19,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002074,MC_00000591,CL_0049,Meta,Recent Buyers - US,Recent Buyers,active,478.49,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002075,MC_00000592,CL_0049,Meta,Site Visitors - US,Site Visitors,active,241.06,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002076,MC_00000592,CL_0049,Meta,Cart Abandoners - US,Cart Abandoners,paused,344.76,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002077,MC_00000592,CL_0049,Meta,Lookalike - 35+,Lookalike,active,255.86,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002078,MC_00000593,CL_0049,Meta,High LTV - Top States,High LTV,active,48.81,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000002079,MC_00000593,CL_0049,Meta,Cart Abandoners - 35+,Cart Abandoners,active,63.48,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002080,MC_00000593,CL_0049,Meta,Broad - Top States,Broad,learning,51.82,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002081,MC_00000594,CL_0049,Meta,Broad - US,Broad,active,534.71,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002082,MC_00000594,CL_0049,Meta,Interest - US,Interest,learning,588.72,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002083,MC_00000594,CL_0049,Meta,High LTV - Top States,High LTV,active,875.57,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002084,MC_00000594,CL_0049,Meta,Cart Abandoners - Top States,Cart Abandoners,active,516.26,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002085,MC_00000594,CL_0049,Meta,Site Visitors - 35+,Site Visitors,active,879.34,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002086,GC_00000595,CL_0049,Google,Lookalike - 35+,Lookalike,active,277.04,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002087,GC_00000595,CL_0049,Google,Lookalike - 35+,Lookalike,active,385.25,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002088,GC_00000595,CL_0049,Google,Cart Abandoners - US,Cart Abandoners,active,265.65,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002089,GC_00000595,CL_0049,Google,Recent Buyers - Top States,Recent Buyers,active,307.92,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002090,GC_00000595,CL_0049,Google,Site Visitors - 18-34,Site Visitors,active,329.58,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002091,GC_00000596,CL_0049,Google,Site Visitors - 35+,Site Visitors,learning,115.37,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002092,GC_00000596,CL_0049,Google,Broad - 18-34,Broad,active,113.51,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002093,GC_00000596,CL_0049,Google,Interest - 35+,Interest,active,106.44,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002094,GC_00000596,CL_0049,Google,Interest - 18-34,Interest,active,183.92,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000002095,GC_00000596,CL_0049,Google,High LTV - 18-34,High LTV,active,99.87,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002096,GC_00000597,CL_0049,Google,Interest - US,Interest,active,524.31,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002097,GC_00000597,CL_0049,Google,High LTV - Top States,High LTV,active,425.01,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002098,GC_00000597,CL_0049,Google,Lookalike - 35+,Lookalike,active,436.63,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002099,GC_00000597,CL_0049,Google,High LTV - Top States,High LTV,limited,290.71,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002100,GC_00000597,CL_0049,Google,Interest - 25-44,Interest,active,512.64,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002101,GC_00000598,CL_0049,Google,Lookalike - 35+,Lookalike,active,280.43,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002102,GC_00000598,CL_0049,Google,Recent Buyers - 35+,Recent Buyers,active,308.41,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002103,GC_00000598,CL_0049,Google,Site Visitors - 35+,Site Visitors,active,418.74,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002104,GC_00000599,CL_0049,Google,High LTV - 25-44,High LTV,learning,261.60,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002105,GC_00000599,CL_0049,Google,Recent Buyers - 25-44,Recent Buyers,learning,351.88,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002106,GC_00000600,CL_0049,Google,High LTV - Top States,High LTV,learning,305.25,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002107,GC_00000600,CL_0049,Google,Cart Abandoners - US,Cart Abandoners,learning,280.51,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002108,GC_00000600,CL_0049,Google,Recent Buyers - Top States,Recent Buyers,active,229.55,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000002109,GC_00000600,CL_0049,Google,Broad - 18-34,Broad,active,203.98,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000002110,GC_00000600,CL_0049,Google,Interest - 18-34,Interest,active,262.73,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002111,GC_00000601,CL_0049,Google,Recent Buyers - 18-34,Recent Buyers,active,644.42,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002112,GC_00000601,CL_0049,Google,Broad - US,Broad,learning,639.31,leads,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000002113,GC_00000601,CL_0049,Google,Site Visitors - 35+,Site Visitors,active,675.56,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000002114,GC_00000601,CL_0049,Google,Site Visitors - 35+,Site Visitors,learning,399.44,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002115,GC_00000602,CL_0049,Google,Interest - 25-44,Interest,active,404.94,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002116,GC_00000602,CL_0049,Google,Recent Buyers - 25-44,Recent Buyers,active,297.22,traffic,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000002117,GC_00000602,CL_0049,Google,High LTV - 25-44,High LTV,paused,380.94,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000002118,GC_00000602,CL_0049,Google,Broad - 25-44,Broad,active,418.23,traffic,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002119,MC_00000603,CL_0050,Meta,Interest - Top States,Interest,active,191.79,value,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002120,MC_00000603,CL_0050,Meta,Interest - Top States,Interest,learning,366.79,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002121,MC_00000603,CL_0050,Meta,Lookalike - 18-34,Lookalike,active,268.66,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000002122,MC_00000603,CL_0050,Meta,Interest - US,Interest,active,353.97,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000002123,MC_00000604,CL_0050,Meta,High LTV - 25-44,High LTV,active,120.27,leads,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002124,MC_00000604,CL_0050,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,144.47,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000002125,MC_00000605,CL_0050,Meta,Cart Abandoners - 35+,Cart Abandoners,active,17.80,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000002126,MC_00000605,CL_0050,Meta,Site Visitors - 35+,Site Visitors,active,20.79,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000002127,MC_00000605,CL_0050,Meta,Site Visitors - US,Site Visitors,active,23.25,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
