product_id,client_id,sku,product_name,product_category,price,margin_pct,active_flag
P_CL_0058_008,CL_0058,0058-008-T58,Premium Harness,Pet Supplies,74.90,0.6506,true
P_CL_0058_009,CL_0058,0058-009-G30,Performance Bed,Pet Supplies,89.25,0.7267,true
P_CL_0058_010,CL_0058,0058-010-Z49,Pro Toy,Pet Supplies,69.06,0.5971,true
P_CL_0058_011,CL_0058,0058-011-P67,Performance Harness,Pet Supplies,60.76,0.6661,true
P_CL_0058_012,CL_0058,0058-012-F65,Performance Bed,Pet Supplies,74.97,0.5894,true
P_CL_0058_013,CL_0058,0058-013-U97,Ultra Bed,Pet Supplies,59.88,0.7569,true
P_CL_0058_014,CL_0058,0058-014-Z71,Daily Bowl,Pet Supplies,82.07,0.6005,true
P_CL_0058_015,CL_0058,0058-015-Q64,Daily Harness,Pet Supplies,49.28,0.6845,true
P_CL_0059_001,CL_0059,0059-001-O94,Pro Lamp,Home Goods,80.27,0.7094,true
P_CL_0059_002,CL_0059,0059-002-Q12,Premium Candle,Home Goods,155.64,0.6949,true
P_CL_0059_003,CL_0059,0059-003-W48,Essential Throw,Home Goods,111.77,0.6642,true
P_CL_0059_004,CL_0059,0059-004-I53,Ultra Planter,Home Goods,106.42,0.5890,true
P_CL_0059_005,CL_0059,0059-005-A10,Performance Candle,Home Goods,119.05,0.5701,true
P_CL_0059_006,CL_0059,0059-006-M94,Pro Planter,Home Goods,86.86,0.6920,true
P_CL_0059_007,CL_0059,0059-007-M48,Premium Candle,Home Goods,102.36,0.5718,true
P_CL_0059_008,CL_0059,0059-008-W34,Core Lamp,Home Goods,52.11,0.5886,true
P_CL_0059_009,CL_0059,0059-009-G21,Daily Throw,Home Goods,81.34,0.7007,true
P_CL_0059_010,CL_0059,0059-010-F29,Signature Planter,Home Goods,135.86,0.7396,true
P_CL_0059_011,CL_0059,0059-011-M16,Essential Planter,Home Goods,111.69,0.5484,true
P_CL_0059_012,CL_0059,0059-012-P84,Pro Planter,Home Goods,111.57,0.6930,false
P_CL_0059_013,CL_0059,0059-013-T96,Signature Lamp,Home Goods,74.53,0.5932,true
P_CL_0059_014,CL_0059,0059-014-K80,Premium Lamp,Home Goods,117.79,0.6004,true
P_CL_0059_015,CL_0059,0059-015-O99,Performance Planter,Home Goods,124.79,0.5510,true
P_CL_0060_001,CL_0060,0060-001-O39,Eco Cleanser,Beauty,42.71,0.4239,true
P_CL_0060_002,CL_0060,0060-002-O26,Daily Cream,Beauty,54.03,0.5246,true
P_CL_0060_003,CL_0060,0060-003-V93,Essential Toner,Beauty,27.14,0.5392,true
P_CL_0060_004,CL_0060,0060-004-V71,Ultra Cleanser,Beauty,45.60,0.4147,true
P_CL_0060_005,CL_0060,0060-005-N73,Daily Toner,Beauty,99.23,0.4269,true
P_CL_0060_006,CL_0060,0060-006-F74,Core Serum,Beauty,59.71,0.5414,true
P_CL_0060_007,CL_0060,0060-007-D81,Classic Serum,Beauty,69.81,0.4773,false
P_CL_0060_008,CL_0060,0060-008-E98,Eco Cream,Beauty,47.51,0.5009,true
P_CL_0060_009,CL_0060,0060-009-O68,Premium Serum,Beauty,24.77,0.5749,true
P_CL_0060_010,CL_0060,0060-010-B74,Premium Mask,Beauty,68.13,0.4134,true
P_CL_0060_011,CL_0060,0060-011-F47,Signature Cleanser,Beauty,33.80,0.5324,true
P_CL_0060_012,CL_0060,0060-012-D35,Signature Serum,Beauty,57.81,0.5739,true
P_CL_0060_013,CL_0060,0060-013-Z70,Essential Serum,Beauty,85.77,0.4374,true
P_CL_0060_014,CL_0060,0060-014-V41,Ultra Cream,Beauty,60.73,0.5306,true
P_CL_0060_015,CL_0060,0060-015-N62,Performance Cleanser,Beauty,62.54,0.5596,false
