edge_id,source_node_type,source_node_id,relationship,target_node_type,target_node_id,weight,evidence_count,last_updated_at
KG_000000002373,Optimization,OPT_0000002564,supported_by_benchmark,Benchmark,BM_00000282,0.6074,17,2026-06-10 01:15:13
KG_000000002374,Optimization,OPT_0000001560,supported_by_benchmark,Benchmark,BM_00000166,0.7051,2,2026-06-10 01:15:13
KG_000000002375,Optimization,OPT_0000000969,supported_by_benchmark,Benchmark,BM_00000226,0.7316,10,2026-06-10 01:15:13
KG_000000002376,Optimization,OPT_0000000741,supported_by_benchmark,Benchmark,BM_00000127,0.8570,17,2026-06-10 01:15:13
KG_000000002377,Optimization,OPT_0000002493,supported_by_benchmark,Benchmark,BM_00000086,0.6863,7,2026-06-10 01:15:13
KG_000000002378,Optimization,OPT_0000000869,supported_by_benchmark,Benchmark,BM_00000160,0.7288,15,2026-06-10 01:15:13
KG_000000002379,Optimization,OPT_0000000415,supported_by_benchmark,Benchmark,BM_00000217,0.5769,7,2026-06-10 01:15:13
KG_000000002380,Optimization,OPT_0000002018,supported_by_benchmark,Benchmark,BM_00000002,0.7740,13,2026-06-10 01:15:13
KG_000000002381,Optimization,OPT_0000002212,supported_by_benchmark,Benchmark,BM_00000038,0.8250,15,2026-06-10 01:15:13
KG_000000002382,Optimization,OPT_0000001136,supported_by_benchmark,Benchmark,BM_00000138,0.9022,8,2026-06-10 01:15:13
KG_000000002383,Optimization,OPT_0000002769,supported_by_benchmark,Benchmark,BM_00000020,0.7094,14,2026-06-10 01:15:13
KG_000000002384,Optimization,OPT_0000001200,supported_by_benchmark,Benchmark,BM_00000246,0.7587,15,2026-06-10 01:15:13
KG_000000002385,Optimization,OPT_0000001951,supported_by_benchmark,Benchmark,BM_00000214,0.5703,9,2026-06-10 01:15:13
KG_000000002386,Optimization,OPT_0000001128,supported_by_benchmark,Benchmark,BM_00000154,0.5347,7,2026-06-10 01:15:13
KG_000000002387,Optimization,OPT_0000000267,supported_by_benchmark,Benchmark,BM_00000130,0.7378,2,2026-06-10 01:15:13
KG_000000002388,Optimization,OPT_0000000149,supported_by_benchmark,Benchmark,BM_00000196,0.8526,6,2026-06-10 01:15:13
KG_000000002389,Optimization,OPT_0000001878,supported_by_benchmark,Benchmark,BM_00000070,0.7376,2,2026-06-10 01:15:13
KG_000000002390,Optimization,OPT_0000002258,supported_by_benchmark,Benchmark,BM_00000181,0.7126,8,2026-06-10 01:15:13
KG_000000002391,Optimization,OPT_0000001854,supported_by_benchmark,Benchmark,BM_00000135,0.7526,13,2026-06-10 01:15:13
KG_000000002392,Optimization,OPT_0000002777,supported_by_benchmark,Benchmark,BM_00000144,0.6621,12,2026-06-10 01:15:13
KG_000000002393,Optimization,OPT_0000000842,supported_by_benchmark,Benchmark,BM_00000292,0.6766,17,2026-06-10 01:15:13
KG_000000002394,Optimization,OPT_0000001912,supported_by_benchmark,Benchmark,BM_00000123,0.9016,14,2026-06-10 01:15:13
KG_000000002395,Optimization,OPT_0000001210,supported_by_benchmark,Benchmark,BM_00000064,0.6394,18,2026-06-10 01:15:13
KG_000000002396,Optimization,OPT_0000001488,supported_by_benchmark,Benchmark,BM_00000247,0.4712,12,2026-06-10 01:15:13
KG_000000002397,Optimization,OPT_0000002219,supported_by_benchmark,Benchmark,BM_00000240,0.5718,6,2026-06-10 01:15:13
KG_000000002398,Optimization,OPT_0000000994,supported_by_benchmark,Benchmark,BM_00000173,0.8283,6,2026-06-10 01:15:13
KG_000000002399,Optimization,OPT_0000000835,supported_by_benchmark,Benchmark,BM_00000219,0.6965,8,2026-06-10 01:15:13
KG_000000002400,Optimization,OPT_0000000917,supported_by_benchmark,Benchmark,BM_00000272,0.5473,12,2026-06-10 01:15:13
KG_000000002401,Optimization,OPT_0000001565,supported_by_benchmark,Benchmark,BM_00000159,0.8463,18,2026-06-10 01:15:13
KG_000000002402,Optimization,OPT_0000000153,supported_by_benchmark,Benchmark,BM_00000201,0.7309,9,2026-06-10 01:15:13
KG_000000002403,Optimization,OPT_0000000960,supported_by_benchmark,Benchmark,BM_00000027,0.7676,8,2026-06-10 01:15:13
KG_000000002404,Optimization,OPT_0000001216,supported_by_benchmark,Benchmark,BM_00000022,0.4968,18,2026-06-10 01:15:13
KG_000000002405,Optimization,OPT_0000002304,supported_by_benchmark,Benchmark,BM_00000250,0.9700,9,2026-06-10 01:15:13
KG_000000002406,Optimization,OPT_0000000679,supported_by_benchmark,Benchmark,BM_00000278,0.6853,13,2026-06-10 01:15:13
KG_000000002407,Optimization,OPT_0000000766,supported_by_benchmark,Benchmark,BM_00000007,0.9700,9,2026-06-10 01:15:13
KG_000000002408,Optimization,OPT_0000002596,supported_by_benchmark,Benchmark,BM_00000117,0.5233,11,2026-06-10 01:15:13
KG_000000002409,Optimization,OPT_0000000668,supported_by_benchmark,Benchmark,BM_00000127,0.7086,17,2026-06-10 01:15:13
KG_000000002410,Optimization,OPT_0000001537,supported_by_benchmark,Benchmark,BM_00000263,0.9427,13,2026-06-10 01:15:13
KG_000000002411,Optimization,OPT_0000001738,supported_by_benchmark,Benchmark,BM_00000154,0.5663,5,2026-06-10 01:15:13
KG_000000002412,Optimization,OPT_0000002204,supported_by_benchmark,Benchmark,BM_00000179,0.5593,2,2026-06-10 01:15:13
KG_000000002413,Optimization,OPT_0000000397,supported_by_benchmark,Benchmark,BM_00000270,0.8936,8,2026-06-10 01:15:13
KG_000000002414,Optimization,OPT_0000001963,supported_by_benchmark,Benchmark,BM_00000240,0.6976,14,2026-06-10 01:15:13
KG_000000002415,Optimization,OPT_0000001016,supported_by_benchmark,Benchmark,BM_00000041,0.7978,17,2026-06-10 01:15:13
KG_000000002416,Optimization,OPT_0000000102,supported_by_benchmark,Benchmark,BM_00000262,0.6333,17,2026-06-10 01:15:13
KG_000000002417,Optimization,OPT_0000000025,supported_by_benchmark,Benchmark,BM_00000023,0.6431,16,2026-06-10 01:15:13
KG_000000002418,Optimization,OPT_0000000533,supported_by_benchmark,Benchmark,BM_00000193,0.8111,2,2026-06-10 01:15:13
KG_000000002419,Optimization,OPT_0000001884,supported_by_benchmark,Benchmark,BM_00000142,0.8225,13,2026-06-10 01:15:13
KG_000000002420,Optimization,OPT_0000001455,supported_by_benchmark,Benchmark,BM_00000040,0.5714,6,2026-06-10 01:15:13
KG_000000002421,Optimization,OPT_0000000028,supported_by_benchmark,Benchmark,BM_00000180,0.6848,3,2026-06-10 01:15:13
KG_000000002422,Optimization,OPT_0000001309,supported_by_benchmark,Benchmark,BM_00000060,0.7673,9,2026-06-10 01:15:13
KG_000000002423,Optimization,OPT_0000001932,supported_by_benchmark,Benchmark,BM_00000248,0.6986,4,2026-06-10 01:15:13
KG_000000002424,Optimization,OPT_0000001910,supported_by_benchmark,Benchmark,BM_00000048,0.6509,4,2026-06-10 01:15:13
KG_000000002425,Optimization,OPT_0000002156,supported_by_benchmark,Benchmark,BM_00000212,0.9184,9,2026-06-10 01:15:13
KG_000000002426,Optimization,OPT_0000001725,supported_by_benchmark,Benchmark,BM_00000149,0.6867,14,2026-06-10 01:15:13
KG_000000002427,Optimization,OPT_0000001613,supported_by_benchmark,Benchmark,BM_00000246,0.8076,16,2026-06-10 01:15:13
KG_000000002428,Optimization,OPT_0000000308,supported_by_benchmark,Benchmark,BM_00000291,0.8298,9,2026-06-10 01:15:13
KG_000000002429,Optimization,OPT_0000001926,supported_by_benchmark,Benchmark,BM_00000052,0.5170,15,2026-06-10 01:15:13
KG_000000002430,Optimization,OPT_0000000151,supported_by_benchmark,Benchmark,BM_00000014,0.3500,11,2026-06-10 01:15:13
KG_000000002431,Optimization,OPT_0000000747,supported_by_benchmark,Benchmark,BM_00000045,0.6761,5,2026-06-10 01:15:13
KG_000000002432,Optimization,OPT_0000001191,supported_by_benchmark,Benchmark,BM_00000159,0.8699,15,2026-06-10 01:15:13
KG_000000002433,Optimization,OPT_0000000696,supported_by_benchmark,Benchmark,BM_00000050,0.8514,16,2026-06-10 01:15:13
KG_000000002434,Optimization,OPT_0000001177,supported_by_benchmark,Benchmark,BM_00000144,0.6872,8,2026-06-10 01:15:13
KG_000000002435,Optimization,OPT_0000000354,supported_by_benchmark,Benchmark,BM_00000149,0.6720,6,2026-06-10 01:15:13
KG_000000002436,Optimization,OPT_0000000910,supported_by_benchmark,Benchmark,BM_00000244,0.7053,10,2026-06-10 01:15:13
KG_000000002437,Optimization,OPT_0000001415,supported_by_benchmark,Benchmark,BM_00000058,0.6137,11,2026-06-10 01:15:13
KG_000000002438,Optimization,OPT_0000002685,supported_by_benchmark,Benchmark,BM_00000083,0.9228,13,2026-06-10 01:15:13
KG_000000002439,Optimization,OPT_0000001871,supported_by_benchmark,Benchmark,BM_00000108,0.7094,15,2026-06-10 01:15:13
KG_000000002440,Optimization,OPT_0000000076,supported_by_benchmark,Benchmark,BM_00000079,0.6337,13,2026-06-10 01:15:13
KG_000000002441,Optimization,OPT_0000000175,supported_by_benchmark,Benchmark,BM_00000149,0.6349,9,2026-06-10 01:15:13
KG_000000002442,Optimization,OPT_0000001245,supported_by_benchmark,Benchmark,BM_00000252,0.6817,8,2026-06-10 01:15:13
KG_000000002443,Optimization,OPT_0000000049,supported_by_benchmark,Benchmark,BM_00000129,0.6531,6,2026-06-10 01:15:13
KG_000000002444,Optimization,OPT_0000000627,supported_by_benchmark,Benchmark,BM_00000293,0.7466,9,2026-06-10 01:15:13
KG_000000002445,Optimization,OPT_0000000690,supported_by_benchmark,Benchmark,BM_00000160,0.5719,2,2026-06-10 01:15:13
KG_000000002446,Optimization,OPT_0000001467,supported_by_benchmark,Benchmark,BM_00000024,0.3912,10,2026-06-10 01:15:13
KG_000000002447,Optimization,OPT_0000001592,supported_by_benchmark,Benchmark,BM_00000153,0.6664,17,2026-06-10 01:15:13
KG_000000002448,Optimization,OPT_0000000169,supported_by_benchmark,Benchmark,BM_00000030,0.7615,2,2026-06-10 01:15:13
KG_000000002449,Optimization,OPT_0000002313,supported_by_benchmark,Benchmark,BM_00000158,0.8069,3,2026-06-10 01:15:13
KG_000000002450,Optimization,OPT_0000002590,supported_by_benchmark,Benchmark,BM_00000152,0.6716,6,2026-06-10 01:15:13
KG_000000002451,Optimization,OPT_0000000060,supported_by_benchmark,Benchmark,BM_00000035,0.7843,5,2026-06-10 01:15:13
KG_000000002452,Optimization,OPT_0000001918,supported_by_benchmark,Benchmark,BM_00000052,0.7859,12,2026-06-10 01:15:13
KG_000000002453,Optimization,OPT_0000002645,supported_by_benchmark,Benchmark,BM_00000182,0.7990,13,2026-06-10 01:15:13
KG_000000002454,Optimization,OPT_0000002779,supported_by_benchmark,Benchmark,BM_00000167,0.5234,12,2026-06-10 01:15:13
KG_000000002455,Optimization,OPT_0000000348,supported_by_benchmark,Benchmark,BM_00000159,0.5857,11,2026-06-10 01:15:13
KG_000000002456,Optimization,OPT_0000001439,supported_by_benchmark,Benchmark,BM_00000163,0.9127,13,2026-06-10 01:15:13
KG_000000002457,Optimization,OPT_0000000757,supported_by_benchmark,Benchmark,BM_00000296,0.7610,10,2026-06-10 01:15:13
KG_000000002458,Optimization,OPT_0000000459,supported_by_benchmark,Benchmark,BM_00000297,0.5544,7,2026-06-10 01:15:13
KG_000000002459,Optimization,OPT_0000000791,supported_by_benchmark,Benchmark,BM_00000143,0.7818,2,2026-06-10 01:15:13
KG_000000002460,Optimization,OPT_0000002170,supported_by_benchmark,Benchmark,BM_00000006,0.5183,16,2026-06-10 01:15:13
KG_000000002461,Optimization,OPT_0000000404,supported_by_benchmark,Benchmark,BM_00000087,0.6804,12,2026-06-10 01:15:13
KG_000000002462,Optimization,OPT_0000000669,supported_by_benchmark,Benchmark,BM_00000219,0.8805,9,2026-06-10 01:15:13
KG_000000002463,Optimization,OPT_0000002463,supported_by_benchmark,Benchmark,BM_00000003,0.6911,9,2026-06-10 01:15:13
KG_000000002464,Optimization,OPT_0000002195,supported_by_benchmark,Benchmark,BM_00000278,0.6478,3,2026-06-10 01:15:13
KG_000000002465,Optimization,OPT_0000002428,supported_by_benchmark,Benchmark,BM_00000229,0.5684,18,2026-06-10 01:15:13
KG_000000002466,Optimization,OPT_0000002026,supported_by_benchmark,Benchmark,BM_00000276,0.6549,5,2026-06-10 01:15:13
KG_000000002467,Optimization,OPT_0000001326,supported_by_benchmark,Benchmark,BM_00000104,0.7837,13,2026-06-10 01:15:13
KG_000000002468,Optimization,OPT_0000002790,supported_by_benchmark,Benchmark,BM_00000065,0.5920,6,2026-06-10 01:15:13
KG_000000002469,Optimization,OPT_0000002223,supported_by_benchmark,Benchmark,BM_00000068,0.8155,14,2026-06-10 01:15:13
KG_000000002470,Optimization,OPT_0000000198,supported_by_benchmark,Benchmark,BM_00000055,0.6847,14,2026-06-10 01:15:13
KG_000000002471,Optimization,OPT_0000001810,supported_by_benchmark,Benchmark,BM_00000036,0.6183,6,2026-06-10 01:15:13
KG_000000002472,Optimization,OPT_0000001844,supported_by_benchmark,Benchmark,BM_00000150,0.4398,5,2026-06-10 01:15:13
KG_000000002473,Optimization,OPT_0000002487,supported_by_benchmark,Benchmark,BM_00000001,0.7060,15,2026-06-10 01:15:13
KG_000000002474,Optimization,OPT_0000001352,supported_by_benchmark,Benchmark,BM_00000072,0.6594,3,2026-06-10 01:15:13
KG_000000002475,Optimization,OPT_0000001528,supported_by_benchmark,Benchmark,BM_00000195,0.8967,8,2026-06-10 01:15:13
KG_000000002476,Optimization,OPT_0000002189,supported_by_benchmark,Benchmark,BM_00000141,0.6934,16,2026-06-10 01:15:13
KG_000000002477,Optimization,OPT_0000000413,supported_by_benchmark,Benchmark,BM_00000261,0.7797,13,2026-06-10 01:15:13
KG_000000002478,Optimization,OPT_0000000187,supported_by_benchmark,Benchmark,BM_00000131,0.5453,9,2026-06-10 01:15:13
KG_000000002479,Optimization,OPT_0000002443,supported_by_benchmark,Benchmark,BM_00000233,0.9700,3,2026-06-10 01:15:13
KG_000000002480,Optimization,OPT_0000002188,supported_by_benchmark,Benchmark,BM_00000139,0.7849,10,2026-06-10 01:15:13
KG_000000002481,Optimization,OPT_0000002775,supported_by_benchmark,Benchmark,BM_00000153,0.8794,7,2026-06-10 01:15:13
KG_000000002482,Optimization,OPT_0000000538,supported_by_benchmark,Benchmark,BM_00000273,0.7116,5,2026-06-10 01:15:13
KG_000000002483,Optimization,OPT_0000002693,supported_by_benchmark,Benchmark,BM_00000278,0.8437,12,2026-06-10 01:15:13
KG_000000002484,Optimization,OPT_0000000070,supported_by_benchmark,Benchmark,BM_00000192,0.8137,8,2026-06-10 01:15:13
KG_000000002485,Optimization,OPT_0000000918,supported_by_benchmark,Benchmark,BM_00000173,0.5790,2,2026-06-10 01:15:13
KG_000000002486,Optimization,OPT_0000001205,supported_by_benchmark,Benchmark,BM_00000120,0.8111,15,2026-06-10 01:15:13
KG_000000002487,Optimization,OPT_0000001636,supported_by_benchmark,Benchmark,BM_00000172,0.7245,11,2026-06-10 01:15:13
KG_000000002488,Optimization,OPT_0000002882,supported_by_benchmark,Benchmark,BM_00000154,0.6416,14,2026-06-10 01:15:13
KG_000000002489,Optimization,OPT_0000002650,supported_by_benchmark,Benchmark,BM_00000254,0.5265,16,2026-06-10 01:15:13
KG_000000002490,Optimization,OPT_0000001724,supported_by_benchmark,Benchmark,BM_00000031,0.6849,7,2026-06-10 01:15:13
KG_000000002491,Optimization,OPT_0000000172,supported_by_benchmark,Benchmark,BM_00000107,0.7507,13,2026-06-10 01:15:13
KG_000000002492,Optimization,OPT_0000000865,supported_by_benchmark,Benchmark,BM_00000180,0.8594,15,2026-06-10 01:15:13
KG_000000002493,Optimization,OPT_0000001434,supported_by_benchmark,Benchmark,BM_00000265,0.9419,3,2026-06-10 01:15:13
KG_000000002494,Optimization,OPT_0000002682,supported_by_benchmark,Benchmark,BM_00000243,0.8120,12,2026-06-10 01:15:13
KG_000000002495,Optimization,OPT_0000001852,supported_by_benchmark,Benchmark,BM_00000204,0.8632,11,2026-06-10 01:15:13
KG_000000002496,Optimization,OPT_0000001349,supported_by_benchmark,Benchmark,BM_00000137,0.8191,6,2026-06-10 01:15:13
KG_000000002497,Optimization,OPT_0000002227,supported_by_benchmark,Benchmark,BM_00000157,0.6040,14,2026-06-10 01:15:13
KG_000000002498,Optimization,OPT_0000000325,supported_by_benchmark,Benchmark,BM_00000075,0.5395,6,2026-06-10 01:15:13
KG_000000002499,Optimization,OPT_0000000524,supported_by_benchmark,Benchmark,BM_00000231,0.7522,13,2026-06-10 01:15:13
KG_000000002500,Optimization,OPT_0000000123,supported_by_benchmark,Benchmark,BM_00000079,0.3748,18,2026-06-10 01:15:13
KG_000000002501,Optimization,OPT_0000000421,supported_by_benchmark,Benchmark,BM_00000074,0.6369,4,2026-06-10 01:15:13
KG_000000002502,Optimization,OPT_0000002700,supported_by_benchmark,Benchmark,BM_00000265,0.7930,4,2026-06-10 01:15:13
KG_000000002503,Optimization,OPT_0000002292,supported_by_benchmark,Benchmark,BM_00000276,0.6701,14,2026-06-10 01:15:13
KG_000000002504,Optimization,OPT_0000002689,supported_by_benchmark,Benchmark,BM_00000123,0.6287,14,2026-06-10 01:15:13
KG_000000002505,Optimization,OPT_0000001701,supported_by_benchmark,Benchmark,BM_00000284,0.6446,12,2026-06-10 01:15:13
KG_000000002506,Optimization,OPT_0000002004,supported_by_benchmark,Benchmark,BM_00000260,0.4571,17,2026-06-10 01:15:13
KG_000000002507,Optimization,OPT_0000000645,supported_by_benchmark,Benchmark,BM_00000117,0.8804,10,2026-06-10 01:15:13
KG_000000002508,Optimization,OPT_0000002021,supported_by_benchmark,Benchmark,BM_00000088,0.6205,3,2026-06-10 01:15:13
KG_000000002509,Optimization,OPT_0000000831,supported_by_benchmark,Benchmark,BM_00000296,0.9285,3,2026-06-10 01:15:13
KG_000000002510,Optimization,OPT_0000001836,supported_by_benchmark,Benchmark,BM_00000217,0.8318,4,2026-06-10 01:15:13
KG_000000002511,Optimization,OPT_0000000313,supported_by_benchmark,Benchmark,BM_00000130,0.6782,16,2026-06-10 01:15:13
KG_000000002512,Optimization,OPT_0000000258,supported_by_benchmark,Benchmark,BM_00000111,0.8312,4,2026-06-10 01:15:13
KG_000000002513,Optimization,OPT_0000000499,supported_by_benchmark,Benchmark,BM_00000002,0.5481,2,2026-06-10 01:15:13
KG_000000002514,Optimization,OPT_0000000452,supported_by_benchmark,Benchmark,BM_00000272,0.6925,8,2026-06-10 01:15:13
KG_000000002515,Optimization,OPT_0000000484,supported_by_benchmark,Benchmark,BM_00000086,0.8587,10,2026-06-10 01:15:13
KG_000000002516,Optimization,OPT_0000002739,supported_by_benchmark,Benchmark,BM_00000079,0.6325,4,2026-06-10 01:15:13
KG_000000002517,Optimization,OPT_0000000120,supported_by_benchmark,Benchmark,BM_00000193,0.8570,15,2026-06-10 01:15:13
KG_000000002518,Optimization,OPT_0000001209,supported_by_benchmark,Benchmark,BM_00000211,0.5620,10,2026-06-10 01:15:13
KG_000000002519,Optimization,OPT_0000000685,supported_by_benchmark,Benchmark,BM_00000001,0.6918,17,2026-06-10 01:15:13
KG_000000002520,Optimization,OPT_0000000012,supported_by_benchmark,Benchmark,BM_00000272,0.6607,7,2026-06-10 01:15:13
KG_000000002521,Optimization,OPT_0000002155,supported_by_benchmark,Benchmark,BM_00000098,0.6725,8,2026-06-10 01:15:13
KG_000000002522,Optimization,OPT_0000002130,supported_by_benchmark,Benchmark,BM_00000099,0.5595,18,2026-06-10 01:15:13
KG_000000002523,Optimization,OPT_0000002744,supported_by_benchmark,Benchmark,BM_00000177,0.4117,9,2026-06-10 01:15:13
KG_000000002524,Optimization,OPT_0000001408,supported_by_benchmark,Benchmark,BM_00000044,0.6877,17,2026-06-10 01:15:13
KG_000000002525,Optimization,OPT_0000001291,supported_by_benchmark,Benchmark,BM_00000046,0.7293,4,2026-06-10 01:15:13
KG_000000002526,Optimization,OPT_0000000704,supported_by_benchmark,Benchmark,BM_00000258,0.6561,5,2026-06-10 01:15:13
KG_000000002527,Optimization,OPT_0000000082,supported_by_benchmark,Benchmark,BM_00000250,0.5940,11,2026-06-10 01:15:13
KG_000000002528,Optimization,OPT_0000001962,supported_by_benchmark,Benchmark,BM_00000257,0.8796,3,2026-06-10 01:15:13
KG_000000002529,Optimization,OPT_0000001294,supported_by_benchmark,Benchmark,BM_00000034,0.5972,7,2026-06-10 01:15:13
KG_000000002530,Optimization,OPT_0000001341,supported_by_benchmark,Benchmark,BM_00000188,0.5926,7,2026-06-10 01:15:13
KG_000000002531,Optimization,OPT_0000000408,supported_by_benchmark,Benchmark,BM_00000077,0.7466,16,2026-06-10 01:15:13
KG_000000002532,Optimization,OPT_0000002399,supported_by_benchmark,Benchmark,BM_00000170,0.4353,3,2026-06-10 01:15:13
KG_000000002533,Optimization,OPT_0000000785,supported_by_benchmark,Benchmark,BM_00000045,0.7696,4,2026-06-10 01:15:13
KG_000000002534,Optimization,OPT_0000000457,supported_by_benchmark,Benchmark,BM_00000149,0.7835,2,2026-06-10 01:15:13
KG_000000002535,Optimization,OPT_0000000157,supported_by_benchmark,Benchmark,BM_00000207,0.5955,8,2026-06-10 01:15:13
KG_000000002536,Optimization,OPT_0000001893,supported_by_benchmark,Benchmark,BM_00000063,0.8570,6,2026-06-10 01:15:13
KG_000000002537,Optimization,OPT_0000000496,supported_by_benchmark,Benchmark,BM_00000268,0.5964,5,2026-06-10 01:15:13
KG_000000002538,Optimization,OPT_0000002001,supported_by_benchmark,Benchmark,BM_00000181,0.9019,14,2026-06-10 01:15:13
KG_000000002539,Optimization,OPT_0000002504,supported_by_benchmark,Benchmark,BM_00000038,0.7624,17,2026-06-10 01:15:13
KG_000000002540,Optimization,OPT_0000001424,supported_by_benchmark,Benchmark,BM_00000278,0.5934,14,2026-06-10 01:15:13
KG_000000002541,Optimization,OPT_0000001001,supported_by_benchmark,Benchmark,BM_00000279,0.6647,9,2026-06-10 01:15:13
KG_000000002542,Optimization,OPT_0000002836,supported_by_benchmark,Benchmark,BM_00000241,0.6762,8,2026-06-10 01:15:13
KG_000000002543,Optimization,OPT_0000000689,supported_by_benchmark,Benchmark,BM_00000164,0.8893,10,2026-06-10 01:15:13
KG_000000002544,Optimization,OPT_0000000482,supported_by_benchmark,Benchmark,BM_00000132,0.7779,9,2026-06-10 01:15:13
KG_000000002545,Optimization,OPT_0000002137,supported_by_benchmark,Benchmark,BM_00000181,0.8386,9,2026-06-10 01:15:13
KG_000000002546,Optimization,OPT_0000001780,supported_by_benchmark,Benchmark,BM_00000289,0.7902,10,2026-06-10 01:15:13
KG_000000002547,Optimization,OPT_0000001087,supported_by_benchmark,Benchmark,BM_00000212,0.4914,5,2026-06-10 01:15:13
KG_000000002548,Optimization,OPT_0000001845,supported_by_benchmark,Benchmark,BM_00000108,0.6421,7,2026-06-10 01:15:13
KG_000000002549,Optimization,OPT_0000001626,supported_by_benchmark,Benchmark,BM_00000288,0.7928,13,2026-06-10 01:15:13
KG_000000002550,Optimization,OPT_0000002264,supported_by_benchmark,Benchmark,BM_00000182,0.8294,8,2026-06-10 01:15:13
KG_000000002551,Optimization,OPT_0000002804,supported_by_benchmark,Benchmark,BM_00000169,0.5613,9,2026-06-10 01:15:13
KG_000000002552,Optimization,OPT_0000002677,supported_by_benchmark,Benchmark,BM_00000183,0.7455,5,2026-06-10 01:15:13
KG_000000002553,Optimization,OPT_0000000895,supported_by_benchmark,Benchmark,BM_00000055,0.7285,6,2026-06-10 01:15:13
KG_000000002554,Optimization,OPT_0000002474,supported_by_benchmark,Benchmark,BM_00000247,0.6060,8,2026-06-10 01:15:13
KG_000000002555,Optimization,OPT_0000001095,supported_by_benchmark,Benchmark,BM_00000032,0.9700,16,2026-06-10 01:15:13
KG_000000002556,Optimization,OPT_0000000616,supported_by_benchmark,Benchmark,BM_00000212,0.6691,8,2026-06-10 01:15:13
KG_000000002557,Optimization,OPT_0000001058,supported_by_benchmark,Benchmark,BM_00000122,0.7921,11,2026-06-10 01:15:13
KG_000000002558,Optimization,OPT_0000002185,supported_by_benchmark,Benchmark,BM_00000221,0.5646,15,2026-06-10 01:15:13
KG_000000002559,Optimization,OPT_0000000269,supported_by_benchmark,Benchmark,BM_00000103,0.6669,11,2026-06-10 01:15:13
KG_000000002560,Optimization,OPT_0000001525,supported_by_benchmark,Benchmark,BM_00000008,0.4975,6,2026-06-10 01:15:13
KG_000000002561,Optimization,OPT_0000000206,supported_by_benchmark,Benchmark,BM_00000295,0.9700,6,2026-06-10 01:15:13
KG_000000002562,Optimization,OPT_0000000422,supported_by_benchmark,Benchmark,BM_00000199,0.5919,13,2026-06-10 01:15:13
KG_000000002563,Optimization,OPT_0000000650,supported_by_benchmark,Benchmark,BM_00000192,0.4980,18,2026-06-10 01:15:13
KG_000000002564,Optimization,OPT_0000001478,supported_by_benchmark,Benchmark,BM_00000268,0.5955,5,2026-06-10 01:15:13
KG_000000002565,Optimization,OPT_0000000429,supported_by_benchmark,Benchmark,BM_00000203,0.7662,15,2026-06-10 01:15:13
KG_000000002566,Optimization,OPT_0000000900,supported_by_benchmark,Benchmark,BM_00000024,0.5879,10,2026-06-10 01:15:13
KG_000000002567,Optimization,OPT_0000001111,supported_by_benchmark,Benchmark,BM_00000058,0.7725,3,2026-06-10 01:15:13
KG_000000002568,Optimization,OPT_0000001452,supported_by_benchmark,Benchmark,BM_00000259,0.6414,2,2026-06-10 01:15:13
KG_000000002569,Optimization,OPT_0000000525,supported_by_benchmark,Benchmark,BM_00000232,0.9700,2,2026-06-10 01:15:13
KG_000000002570,Optimization,OPT_0000001582,supported_by_benchmark,Benchmark,BM_00000164,0.6892,9,2026-06-10 01:15:13
KG_000000002571,Optimization,OPT_0000000940,supported_by_benchmark,Benchmark,BM_00000021,0.6777,13,2026-06-10 01:15:13
KG_000000002572,Optimization,OPT_0000002413,supported_by_benchmark,Benchmark,BM_00000025,0.6823,5,2026-06-10 01:15:13
KG_000000002573,Optimization,OPT_0000001037,supported_by_benchmark,Benchmark,BM_00000216,0.5917,9,2026-06-10 01:15:13
KG_000000002574,Optimization,OPT_0000001866,supported_by_benchmark,Benchmark,BM_00000060,0.5341,17,2026-06-10 01:15:13
KG_000000002575,Optimization,OPT_0000002345,supported_by_benchmark,Benchmark,BM_00000193,0.8709,7,2026-06-10 01:15:13
KG_000000002576,Optimization,OPT_0000002143,supported_by_benchmark,Benchmark,BM_00000173,0.5457,16,2026-06-10 01:15:13
KG_000000002577,Optimization,OPT_0000001621,supported_by_benchmark,Benchmark,BM_00000029,0.7182,10,2026-06-10 01:15:13
KG_000000002578,Optimization,OPT_0000002701,supported_by_benchmark,Benchmark,BM_00000190,0.7301,2,2026-06-10 01:15:13
KG_000000002579,Optimization,OPT_0000001979,supported_by_benchmark,Benchmark,BM_00000254,0.8181,7,2026-06-10 01:15:13
KG_000000002580,Optimization,OPT_0000002297,supported_by_benchmark,Benchmark,BM_00000042,0.5611,5,2026-06-10 01:15:13
KG_000000002581,Optimization,OPT_0000001504,supported_by_benchmark,Benchmark,BM_00000008,0.7812,16,2026-06-10 01:15:13
KG_000000002582,Optimization,OPT_0000002194,supported_by_benchmark,Benchmark,BM_00000233,0.6395,3,2026-06-10 01:15:13
KG_000000002583,Optimization,OPT_0000002284,supported_by_benchmark,Benchmark,BM_00000260,0.5004,4,2026-06-10 01:15:13
KG_000000002584,Optimization,OPT_0000000877,supported_by_benchmark,Benchmark,BM_00000054,0.5789,14,2026-06-10 01:15:13
KG_000000002585,Optimization,OPT_0000002551,supported_by_benchmark,Benchmark,BM_00000257,0.7457,12,2026-06-10 01:15:13
KG_000000002586,Optimization,OPT_0000001470,supported_by_benchmark,Benchmark,BM_00000197,0.5465,13,2026-06-10 01:15:13
